,disease 1,disease 2,distance
0,hirschsprung disease,pulmonary tuberculosis,3.4941963787862966
0,hirschsprung disease,rheumatoid arthritis,4.231443760545022
0,hirschsprung disease,silicosis,4.290694848261694
0,hirschsprung disease,systemic lupus erythematosus,4.037245661286554
0,hirschsprung disease,thoracic aortic dissection,3.4433156213086664
0,hirschsprung disease,tuberculosis,3.814576240975647
0,hirschsprung disease,type 2 diabetes mellitus,4.334788396084107
0,hypertension,hypertrophic cardiomyopathy,3.503330268033436
0,hypertension,hypopharyngeal squamous cell carcinoma,3.406395413819796
0,hypertension,infantile hemangioma,3.7710772071437475
0,hypertension,intervertebral disc degeneration,3.845219592105373
0,hypertension,leukoaraiosis,4.3736899646477445
0,hypertension,liver cancer,3.5295698077176736
0,hypertension,lung adenocarcinoma,4.325776132589599
0,hypertension,lung cancer,3.447432270779354
0,hypertension,lupus nephritis,3.6772287955393583
0,hypertension,major depressive disorder,3.478778017979736
0,hypertension,moyamoya disease,3.9096951883982283
0,hypertension,multiple sclerosis,3.3824751501013774
0,hypertension,multiple system atrophy,4.690309655323787
0,hypertension,myocardial infarction,3.1511862617901722
0,hypertension,neuropathic pain,4.493999474031079
0,hypertension,nonalcoholic steatohepatitis,3.6303361860117302
0,hypertension,non-small cell lung cancer,3.519243430235581
0,hypertension,oral squamous cell carcinoma,3.5439332655592777
0,hypertension,osteoarthritis,3.700911071535457
0,hypertension,osteosarcoma,3.3260723218326875
0,hypertension,ovarian endometriosis,3.548372520945888
0,hypertension,pancreatic cancer,4.089210147301304
0,hypertension,pancreatic ductal adenocarcinoma,3.43126551688141
0,hypertension,papillary thyroid carcinoma,3.25171320706274
0,hypertension,pre-eclampsia,3.8317288228049806
0,hypertension,prostate adenocarcinoma,3.5435245585123742
0,hypertension,prostate cancer,3.3544768010219745
0,hypertension,pulmonary tuberculosis,3.5148473700886766
0,hypertension,rheumatoid arthritis,3.154667607461253
0,hypertension,silicosis,3.872113275928969
0,hypertension,systemic lupus erythematosus,4.226374676231122
0,hypertension,thoracic aortic dissection,3.510596569767103
0,hypertension,tuberculosis,3.391468793895018
0,hypertension,type 2 diabetes mellitus,4.182373102434019
0,hypertrophic cardiomyopathy,hypopharyngeal squamous cell carcinoma,3.1995503594164987
0,hypertrophic cardiomyopathy,infantile hemangioma,3.7864812383828053
0,hypertrophic cardiomyopathy,intervertebral disc degeneration,3.841158366119451
0,hypertrophic cardiomyopathy,leukoaraiosis,4.0117479883880565
0,hypertrophic cardiomyopathy,liver cancer,3.286428076392402
0,hypertrophic cardiomyopathy,lung adenocarcinoma,4.251750713781469
0,hypertrophic cardiomyopathy,lung cancer,3.576224011140069
0,hypertrophic cardiomyopathy,lupus nephritis,3.7600120028688684
0,hypertrophic cardiomyopathy,major depressive disorder,3.5212106509639747
0,hypertrophic cardiomyopathy,moyamoya disease,3.9557972585398216
0,hypertrophic cardiomyopathy,multiple sclerosis,3.5605647200457855
0,hypertrophic cardiomyopathy,multiple system atrophy,4.447226969709077
0,hypertrophic cardiomyopathy,myocardial infarction,3.59292526827509
0,hypertrophic cardiomyopathy,neuropathic pain,4.34030245584234
0,hypertrophic cardiomyopathy,nonalcoholic steatohepatitis,3.7827063462621133
0,hypertrophic cardiomyopathy,non-small cell lung cancer,3.534969296549086
0,hypertrophic cardiomyopathy,oral squamous cell carcinoma,3.356739980857339
0,hypertrophic cardiomyopathy,osteoarthritis,3.894074090778527
0,hypertrophic cardiomyopathy,osteosarcoma,4.05371571882338
0,hypertrophic cardiomyopathy,ovarian endometriosis,3.2732594161401614
0,hypertrophic cardiomyopathy,pancreatic cancer,3.915938319049277
0,hypertrophic cardiomyopathy,pancreatic ductal adenocarcinoma,3.574688924829433
0,hypertrophic cardiomyopathy,papillary thyroid carcinoma,3.701935369029655
0,hypertrophic cardiomyopathy,pre-eclampsia,3.968843019826222
0,hypertrophic cardiomyopathy,prostate adenocarcinoma,3.3148273701149282
0,hypertrophic cardiomyopathy,prostate cancer,3.6196713132083924
0,hypertrophic cardiomyopathy,pulmonary tuberculosis,3.2646091585543724
0,hypertrophic cardiomyopathy,rheumatoid arthritis,3.9366427435426914
0,hypertrophic cardiomyopathy,silicosis,4.097590388595205
0,hypertrophic cardiomyopathy,systemic lupus erythematosus,4.007997575576411
0,hypertrophic cardiomyopathy,thoracic aortic dissection,3.2376226996724315
0,hypertrophic cardiomyopathy,tuberculosis,3.497438393576435
0,hypertrophic cardiomyopathy,type 2 diabetes mellitus,4.1013500028622305
0,hypopharyngeal squamous cell carcinoma,infantile hemangioma,3.143098088754374
0,hypopharyngeal squamous cell carcinoma,intervertebral disc degeneration,3.425250043955622
0,hypopharyngeal squamous cell carcinoma,leukoaraiosis,3.449940665038156
0,hypopharyngeal squamous cell carcinoma,liver cancer,2.0196025684734304
0,hypopharyngeal squamous cell carcinoma,lung adenocarcinoma,3.617223230008107
0,hypopharyngeal squamous cell carcinoma,lung cancer,3.1262753366290403
0,hypopharyngeal squamous cell carcinoma,lupus nephritis,3.3314865198193226
0,hypopharyngeal squamous cell carcinoma,major depressive disorder,3.1726204352765643
0,hypopharyngeal squamous cell carcinoma,moyamoya disease,3.4139477926928525
0,hypopharyngeal squamous cell carcinoma,multiple sclerosis,3.364580444755808
0,hypopharyngeal squamous cell carcinoma,multiple system atrophy,3.497496714769685
0,hypopharyngeal squamous cell carcinoma,myocardial infarction,3.4664470683953565
0,hypopharyngeal squamous cell carcinoma,neuropathic pain,3.5501714432787392
0,hypopharyngeal squamous cell carcinoma,nonalcoholic steatohepatitis,3.3865123083624473
0,hypopharyngeal squamous cell carcinoma,non-small cell lung cancer,3.0060870581109436
0,hypopharyngeal squamous cell carcinoma,oral squamous cell carcinoma,2.0650074968741925
0,hypopharyngeal squamous cell carcinoma,osteoarthritis,3.4067322658226367
0,hypopharyngeal squamous cell carcinoma,osteosarcoma,3.4357873888639094
0,hypopharyngeal squamous cell carcinoma,ovarian endometriosis,2.0409478745461156
0,hypopharyngeal squamous cell carcinoma,pancreatic cancer,3.1331010917506372
0,hypopharyngeal squamous cell carcinoma,pancreatic ductal adenocarcinoma,3.184957731338282
0,hypopharyngeal squamous cell carcinoma,papillary thyroid carcinoma,3.2468446729470664
0,hypopharyngeal squamous cell carcinoma,pre-eclampsia,3.2799386952921665
0,hypopharyngeal squamous cell carcinoma,prostate adenocarcinoma,2.0998986423935637
0,hypopharyngeal squamous cell carcinoma,prostate cancer,3.3752736850434006
0,hypopharyngeal squamous cell carcinoma,pulmonary tuberculosis,2.0898854655077033
0,hypopharyngeal squamous cell carcinoma,rheumatoid arthritis,3.569935494888939
0,hypopharyngeal squamous cell carcinoma,silicosis,3.3874843188452384
0,hypopharyngeal squamous cell carcinoma,systemic lupus erythematosus,3.305057122767257
0,hypopharyngeal squamous cell carcinoma,thoracic aortic dissection,2.0095263235065075
0,hypopharyngeal squamous cell carcinoma,tuberculosis,3.315694488908172
0,hypopharyngeal squamous cell carcinoma,type 2 diabetes mellitus,3.082262474136437
0,infantile hemangioma,intervertebral disc degeneration,3.915810529902591
0,infantile hemangioma,leukoaraiosis,4.036013312172958
0,infantile hemangioma,liver cancer,3.2360582578844164
0,infantile hemangioma,lung adenocarcinoma,4.375675440586048
0,infantile hemangioma,lung cancer,3.7959198537562147
0,infantile hemangioma,lupus nephritis,3.5521547933962125
0,infantile hemangioma,major depressive disorder,3.772920937735327
0,infantile hemangioma,moyamoya disease,4.229428593021678
0,infantile hemangioma,multiple sclerosis,3.9664782847756803
0,infantile hemangioma,multiple system atrophy,4.438213005203722
0,infantile hemangioma,myocardial infarction,3.6386025794892354
0,infantile hemangioma,neuropathic pain,4.319724642724597
0,infantile hemangioma,nonalcoholic steatohepatitis,3.812304112806627
0,infantile hemangioma,non-small cell lung cancer,3.7288640349698268
0,infantile hemangioma,oral squamous cell carcinoma,3.2935045059415367
0,infantile hemangioma,osteoarthritis,3.970178754670035
0,infantile hemangioma,osteosarcoma,3.611107771060994
0,infantile hemangioma,ovarian endometriosis,3.2002705137424172
0,infantile hemangioma,pancreatic cancer,4.107083480642659
0,infantile hemangioma,pancreatic ductal adenocarcinoma,3.6375205840919187
0,infantile hemangioma,papillary thyroid carcinoma,3.868240468059733
0,infantile hemangioma,pre-eclampsia,4.077135813899876
0,infantile hemangioma,prostate adenocarcinoma,3.207388406699052
0,infantile hemangioma,prostate cancer,3.9237525406294917
0,infantile hemangioma,pulmonary tuberculosis,3.305919912987341
0,infantile hemangioma,rheumatoid arthritis,3.8667545723534773
0,infantile hemangioma,silicosis,3.9952463520688912
0,infantile hemangioma,systemic lupus erythematosus,3.9050227736468965
0,infantile hemangioma,thoracic aortic dissection,3.2284287686240694
0,infantile hemangioma,tuberculosis,3.696534593098996
0,infantile hemangioma,type 2 diabetes mellitus,4.003739745876824
0,intervertebral disc degeneration,leukoaraiosis,4.0162707685052945
0,intervertebral disc degeneration,liver cancer,3.5222368426776183
0,intervertebral disc degeneration,lung adenocarcinoma,4.253955073407078
0,intervertebral disc degeneration,lung cancer,3.7880281491486407
0,intervertebral disc degeneration,lupus nephritis,3.7225882632094676
0,intervertebral disc degeneration,major depressive disorder,3.648905645092761
0,intervertebral disc degeneration,moyamoya disease,4.0435699004360455
0,intervertebral disc degeneration,multiple sclerosis,3.8669929653120483
0,intervertebral disc degeneration,multiple system atrophy,4.197463068079032
0,intervertebral disc degeneration,myocardial infarction,3.7646775065489626
0,intervertebral disc degeneration,neuropathic pain,4.45279583376311
0,intervertebral disc degeneration,nonalcoholic steatohepatitis,3.8452870496220406
0,intervertebral disc degeneration,non-small cell lung cancer,3.844842978814643
0,intervertebral disc degeneration,oral squamous cell carcinoma,3.5079838301589024
0,intervertebral disc degeneration,osteoarthritis,3.8859962085776765
0,intervertebral disc degeneration,osteosarcoma,3.5747310194614137
0,intervertebral disc degeneration,ovarian endometriosis,3.549143601897173
0,intervertebral disc degeneration,pancreatic cancer,4.053949529539453
0,intervertebral disc degeneration,pancreatic ductal adenocarcinoma,3.6690991274622813
0,intervertebral disc degeneration,papillary thyroid carcinoma,3.4874163416886588
0,intervertebral disc degeneration,pre-eclampsia,3.8643102204165047
0,intervertebral disc degeneration,prostate adenocarcinoma,3.598811733387607
0,intervertebral disc degeneration,prostate cancer,3.7939847222146184
0,intervertebral disc degeneration,pulmonary tuberculosis,3.5596516923463213
0,intervertebral disc degeneration,rheumatoid arthritis,3.7910638174519264
0,intervertebral disc degeneration,silicosis,3.9333186618198708
0,intervertebral disc degeneration,systemic lupus erythematosus,3.9759433079858177
0,intervertebral disc degeneration,thoracic aortic dissection,3.503735836939122
0,intervertebral disc degeneration,tuberculosis,3.618560970986796
0,intervertebral disc degeneration,type 2 diabetes mellitus,4.065068742503691
0,leukoaraiosis,liver cancer,3.4756267065398876
0,leukoaraiosis,lung adenocarcinoma,4.610479099973813
0,leukoaraiosis,lung cancer,4.051173627978539
0,leukoaraiosis,lupus nephritis,4.175894618800718
0,leukoaraiosis,major depressive disorder,4.050850254545629
0,leukoaraiosis,moyamoya disease,4.094113793959951
0,leukoaraiosis,multiple sclerosis,4.045223741312682
0,leukoaraiosis,multiple system atrophy,4.278149913506475
0,leukoaraiosis,myocardial infarction,4.2391140209751095
0,leukoaraiosis,neuropathic pain,4.627506545894043
0,leukoaraiosis,nonalcoholic steatohepatitis,4.10498740028312
0,leukoaraiosis,non-small cell lung cancer,4.091812977448858
0,leukoaraiosis,oral squamous cell carcinoma,3.428210736695716
0,leukoaraiosis,osteoarthritis,4.231370308756036
0,leukoaraiosis,osteosarcoma,4.360736911628866
0,leukoaraiosis,ovarian endometriosis,3.5450122675102738
0,leukoaraiosis,pancreatic cancer,4.207058597772937
0,leukoaraiosis,pancreatic ductal adenocarcinoma,4.231914420708188
0,leukoaraiosis,papillary thyroid carcinoma,3.9621235122039358
0,leukoaraiosis,pre-eclampsia,4.011033497270408
0,leukoaraiosis,prostate adenocarcinoma,3.607383080442292
0,leukoaraiosis,prostate cancer,4.334477249839744
0,leukoaraiosis,pulmonary tuberculosis,3.4859053002458227
0,leukoaraiosis,rheumatoid arthritis,4.075056539684228
0,leukoaraiosis,silicosis,3.9849406862748182
0,leukoaraiosis,systemic lupus erythematosus,4.33979874391645
0,leukoaraiosis,thoracic aortic dissection,3.492620106340274
0,leukoaraiosis,tuberculosis,4.158033067189783
0,leukoaraiosis,type 2 diabetes mellitus,4.066522087901969
0,liver cancer,lung adenocarcinoma,3.617938637432787
0,liver cancer,lung cancer,3.090146061305025
0,liver cancer,lupus nephritis,3.4530307308929293
0,liver cancer,major depressive disorder,3.2640319275373044
0,liver cancer,moyamoya disease,3.346977509187426
0,liver cancer,multiple sclerosis,3.3517849584157577
0,liver cancer,multiple system atrophy,3.4076156241303113
0,liver cancer,myocardial infarction,3.5228450432878886
0,liver cancer,neuropathic pain,3.638683809298156
0,liver cancer,nonalcoholic steatohepatitis,3.4431026553411384
0,liver cancer,non-small cell lung cancer,3.153816500677428
0,liver cancer,oral squamous cell carcinoma,1.9059612057226634
0,liver cancer,osteoarthritis,3.383434381994492
0,liver cancer,osteosarcoma,3.511678271684308
0,liver cancer,ovarian endometriosis,1.8744744823900759
0,liver cancer,pancreatic cancer,3.2047478013419095
0,liver cancer,pancreatic ductal adenocarcinoma,3.2169468663295544
0,liver cancer,papillary thyroid carcinoma,3.2987238932035337
0,liver cancer,pre-eclampsia,3.352483565135127
0,liver cancer,prostate adenocarcinoma,2.031847370487686
0,liver cancer,prostate cancer,3.384707093804937
0,liver cancer,pulmonary tuberculosis,1.956769855174394
0,liver cancer,rheumatoid arthritis,3.577409355669705
0,liver cancer,silicosis,3.410982388140906
0,liver cancer,systemic lupus erythematosus,3.258888105587465
0,liver cancer,thoracic aortic dissection,1.8650450753249521
0,liver cancer,tuberculosis,3.386365851908889
0,liver cancer,type 2 diabetes mellitus,3.1421617640508015
0,lung adenocarcinoma,lung cancer,3.926943703400855
0,lung adenocarcinoma,lupus nephritis,4.423714276245169
0,lung adenocarcinoma,major depressive disorder,4.266808243452182
0,lung adenocarcinoma,moyamoya disease,4.3309605328638145
0,lung adenocarcinoma,multiple sclerosis,4.145618323805358
0,lung adenocarcinoma,multiple system atrophy,4.614630403580783
0,lung adenocarcinoma,myocardial infarction,4.302666370300134
0,lung adenocarcinoma,neuropathic pain,4.573251997739496
0,lung adenocarcinoma,nonalcoholic steatohepatitis,4.243716812578579
0,lung adenocarcinoma,non-small cell lung cancer,4.260381485885553
0,lung adenocarcinoma,oral squamous cell carcinoma,3.585722654421609
0,lung adenocarcinoma,osteoarthritis,4.613411312395164
0,lung adenocarcinoma,osteosarcoma,4.354678973318465
0,lung adenocarcinoma,ovarian endometriosis,3.516950525214093
0,lung adenocarcinoma,pancreatic cancer,4.300019456035812
0,lung adenocarcinoma,pancreatic ductal adenocarcinoma,3.9944263984398956
0,lung adenocarcinoma,papillary thyroid carcinoma,4.191264106955309
0,lung adenocarcinoma,pre-eclampsia,4.232046089978209
0,lung adenocarcinoma,prostate adenocarcinoma,3.66833742928361
0,lung adenocarcinoma,prostate cancer,4.500318646010225
0,lung adenocarcinoma,pulmonary tuberculosis,3.664598598354147
0,lung adenocarcinoma,rheumatoid arthritis,4.475559979841564
0,lung adenocarcinoma,silicosis,4.1881076525657805
0,lung adenocarcinoma,systemic lupus erythematosus,4.357636414462895
0,lung adenocarcinoma,thoracic aortic dissection,3.5920707223680597
0,lung adenocarcinoma,tuberculosis,4.257200326724622
0,lung adenocarcinoma,type 2 diabetes mellitus,4.4257766958490095
0,lung cancer,lupus nephritis,3.7629204176420132
0,lung cancer,major depressive disorder,3.4193149146950272
0,lung cancer,moyamoya disease,3.659527524093081
0,lung cancer,multiple sclerosis,3.5147676234318586
0,lung cancer,multiple system atrophy,4.402863756559697
0,lung cancer,myocardial infarction,3.3814412415236696
0,lung cancer,neuropathic pain,4.310279325836194
0,lung cancer,nonalcoholic steatohepatitis,3.755885750191152
0,lung cancer,non-small cell lung cancer,3.074454131450473
0,lung cancer,oral squamous cell carcinoma,3.206663357818972
0,lung cancer,osteoarthritis,3.8567979643106085
0,lung cancer,osteosarcoma,3.28797144349823
0,lung cancer,ovarian endometriosis,3.086123021556171
0,lung cancer,pancreatic cancer,3.917044950435166
0,lung cancer,pancreatic ductal adenocarcinoma,3.418649146896848
0,lung cancer,papillary thyroid carcinoma,3.3800109690904163
0,lung cancer,pre-eclampsia,3.7092356575975662
0,lung cancer,prostate adenocarcinoma,3.1435557138822974
0,lung cancer,prostate cancer,3.5657495875970153
0,lung cancer,pulmonary tuberculosis,3.181608106316541
0,lung cancer,rheumatoid arthritis,3.4924035525522985
0,lung cancer,silicosis,3.8058645018110657
0,lung cancer,systemic lupus erythematosus,3.919716257932854
0,lung cancer,thoracic aortic dissection,3.053585771992885
0,lung cancer,tuberculosis,3.4007322225044643
0,lung cancer,type 2 diabetes mellitus,3.7476343733178448
0,lupus nephritis,major depressive disorder,3.725768249725725
0,lupus nephritis,moyamoya disease,3.9006490116731833
0,lupus nephritis,multiple sclerosis,3.56083429129617
0,lupus nephritis,multiple system atrophy,4.331373360938134
0,lupus nephritis,myocardial infarction,3.608720147061328
0,lupus nephritis,neuropathic pain,4.434784289683578
0,lupus nephritis,nonalcoholic steatohepatitis,3.8054727743165144
0,lupus nephritis,non-small cell lung cancer,3.5930671982308757
0,lupus nephritis,oral squamous cell carcinoma,3.4684733111998356
0,lupus nephritis,osteoarthritis,3.9124977581558333
0,lupus nephritis,osteosarcoma,3.6629287551796526
0,lupus nephritis,ovarian endometriosis,3.442076365704901
0,lupus nephritis,pancreatic cancer,4.021965315576054
0,lupus nephritis,pancreatic ductal adenocarcinoma,3.7016084337743003
0,lupus nephritis,papillary thyroid carcinoma,3.62451402114893
0,lupus nephritis,pre-eclampsia,3.7322976731694197
0,lupus nephritis,prostate adenocarcinoma,3.5380163550103765
0,lupus nephritis,prostate cancer,3.8020343859316443
0,lupus nephritis,pulmonary tuberculosis,3.4880789183262793
0,lupus nephritis,rheumatoid arthritis,3.4678631005395197
0,lupus nephritis,silicosis,3.9470746647801165
0,lupus nephritis,systemic lupus erythematosus,3.6170379696952297
0,lupus nephritis,thoracic aortic dissection,3.4391035204368094
0,lupus nephritis,tuberculosis,3.5178203277703646
0,lupus nephritis,type 2 diabetes mellitus,4.227314352190533
0,major depressive disorder,moyamoya disease,3.656017210222958
0,major depressive disorder,multiple sclerosis,3.340956935352452
0,major depressive disorder,multiple system atrophy,4.445080662536019
0,major depressive disorder,myocardial infarction,3.210561587245674
0,major depressive disorder,neuropathic pain,4.186083215892343
0,major depressive disorder,nonalcoholic steatohepatitis,3.6529398066886065
0,major depressive disorder,non-small cell lung cancer,3.325649381685187
0,major depressive disorder,oral squamous cell carcinoma,3.2692437206775455
0,major depressive disorder,osteoarthritis,3.7604830775037725
0,major depressive disorder,osteosarcoma,3.178160634274369
0,major depressive disorder,ovarian endometriosis,3.2814545006739837
0,major depressive disorder,pancreatic cancer,3.8222455766329038
0,major depressive disorder,pancreatic ductal adenocarcinoma,3.394570753401233
0,major depressive disorder,papillary thyroid carcinoma,3.340608452863684
0,major depressive disorder,pre-eclampsia,3.8773399771472423
0,major depressive disorder,prostate adenocarcinoma,3.370183701873643
0,major depressive disorder,prostate cancer,3.5320717446258767
0,major depressive disorder,pulmonary tuberculosis,3.3297266711355173
0,major depressive disorder,rheumatoid arthritis,3.1157700629538585
0,major depressive disorder,silicosis,3.7647084150662184
0,major depressive disorder,systemic lupus erythematosus,3.7704828287039787
0,major depressive disorder,thoracic aortic dissection,3.245440874913837
0,major depressive disorder,tuberculosis,3.4434269531449124
0,major depressive disorder,type 2 diabetes mellitus,4.090253543594976
0,moyamoya disease,multiple sclerosis,3.962808344469991
0,moyamoya disease,multiple system atrophy,4.1052791180602135
0,moyamoya disease,myocardial infarction,4.244467842231391
0,moyamoya disease,neuropathic pain,4.281978011278537
0,moyamoya disease,nonalcoholic steatohepatitis,4.231434515028209
0,moyamoya disease,non-small cell lung cancer,3.901110504285996
0,moyamoya disease,oral squamous cell carcinoma,3.4480653350541703
0,moyamoya disease,osteoarthritis,4.283779187959478
0,moyamoya disease,osteosarcoma,3.9371710501579726
0,moyamoya disease,ovarian endometriosis,3.362630579382749
0,moyamoya disease,pancreatic cancer,4.133184523713463
0,moyamoya disease,pancreatic ductal adenocarcinoma,3.6988164819760305
0,moyamoya disease,papillary thyroid carcinoma,3.766355323199472
0,moyamoya disease,pre-eclampsia,4.278601579115434
0,moyamoya disease,prostate adenocarcinoma,3.4171781948773763
0,moyamoya disease,prostate cancer,4.1941144857843815
0,moyamoya disease,pulmonary tuberculosis,3.323298531170484
0,moyamoya disease,rheumatoid arthritis,4.325851765285707
0,moyamoya disease,silicosis,4.063225477049216
0,moyamoya disease,systemic lupus erythematosus,4.12659270299883
0,moyamoya disease,thoracic aortic dissection,3.348571409536938
0,moyamoya disease,tuberculosis,3.9377045566323394
0,moyamoya disease,type 2 diabetes mellitus,4.0510303512047345
0,multiple sclerosis,multiple system atrophy,4.598849377654117
0,multiple sclerosis,myocardial infarction,3.432606275113755
0,multiple sclerosis,neuropathic pain,4.31281351278534
0,multiple sclerosis,nonalcoholic steatohepatitis,3.603965910040684
0,multiple sclerosis,non-small cell lung cancer,3.5148225599985117
0,multiple sclerosis,oral squamous cell carcinoma,3.3943834911801187
0,multiple sclerosis,osteoarthritis,3.6281391264938967
0,multiple sclerosis,osteosarcoma,3.188859764428699
0,multiple sclerosis,ovarian endometriosis,3.4092709517659676
0,multiple sclerosis,pancreatic cancer,3.899775850840289
0,multiple sclerosis,pancreatic ductal adenocarcinoma,3.3833457173685706
0,multiple sclerosis,papillary thyroid carcinoma,3.118015904894427
0,multiple sclerosis,pre-eclampsia,3.7928176190550187
0,multiple sclerosis,prostate adenocarcinoma,3.4061031433817917
0,multiple sclerosis,prostate cancer,3.3013953842711494
0,multiple sclerosis,pulmonary tuberculosis,3.386328284888576
0,multiple sclerosis,rheumatoid arthritis,3.0056654146374147
0,multiple sclerosis,silicosis,3.786470879200754
0,multiple sclerosis,systemic lupus erythematosus,3.9788002915940375
0,multiple sclerosis,thoracic aortic dissection,3.364651696993097
0,multiple sclerosis,tuberculosis,3.245288136920958
0,multiple sclerosis,type 2 diabetes mellitus,4.184578811021568
0,multiple system atrophy,myocardial infarction,4.76971397100945
0,multiple system atrophy,neuropathic pain,4.5397517794407545
0,multiple system atrophy,nonalcoholic steatohepatitis,4.3836055366501245
0,multiple system atrophy,non-small cell lung cancer,4.389146230096956
0,multiple system atrophy,oral squamous cell carcinoma,3.4748764411780537
0,multiple system atrophy,osteoarthritis,4.547740783887999
0,multiple system atrophy,osteosarcoma,4.759035148816595
0,multiple system atrophy,ovarian endometriosis,3.4773471000911385
0,multiple system atrophy,pancreatic cancer,3.9948866966592123
0,multiple system atrophy,pancreatic ductal adenocarcinoma,4.572377291663765
0,multiple system atrophy,papillary thyroid carcinoma,4.360590193850629
0,multiple system atrophy,pre-eclampsia,4.361498646430068
0,multiple system atrophy,prostate adenocarcinoma,3.4706595421889475
0,multiple system atrophy,prostate cancer,4.644413552152675
0,multiple system atrophy,pulmonary tuberculosis,3.553184628906922
0,multiple system atrophy,rheumatoid arthritis,4.733288722121959
0,multiple system atrophy,silicosis,4.218974169712989
0,multiple system atrophy,systemic lupus erythematosus,4.369063240993255
0,multiple system atrophy,thoracic aortic dissection,3.397228820195952
0,multiple system atrophy,tuberculosis,4.479799027955556
0,multiple system atrophy,type 2 diabetes mellitus,4.383422837593487
0,myocardial infarction,neuropathic pain,4.5043994650145365
0,myocardial infarction,nonalcoholic steatohepatitis,3.626441471507233
0,myocardial infarction,non-small cell lung cancer,3.305813963906137
0,myocardial infarction,oral squamous cell carcinoma,3.5519411389722433
0,myocardial infarction,osteoarthritis,3.710184849799881
0,myocardial infarction,osteosarcoma,3.4127128136494504
0,myocardial infarction,ovarian endometriosis,3.5900189763651635
0,myocardial infarction,pancreatic cancer,4.033857297374666
0,myocardial infarction,pancreatic ductal adenocarcinoma,3.335570351674241
0,myocardial infarction,papillary thyroid carcinoma,3.2610469159073054
0,myocardial infarction,pre-eclampsia,3.943453540904717
0,myocardial infarction,prostate adenocarcinoma,3.6065165161127846
0,myocardial infarction,prostate cancer,3.291558587117434
0,myocardial infarction,pulmonary tuberculosis,3.5795197063262854
0,myocardial infarction,rheumatoid arthritis,3.090115986972923
0,myocardial infarction,silicosis,3.9162991363406565
0,myocardial infarction,systemic lupus erythematosus,4.276754849234921
0,myocardial infarction,thoracic aortic dissection,3.530423160102383
0,myocardial infarction,tuberculosis,3.2039827161528347
0,myocardial infarction,type 2 diabetes mellitus,4.294698572801209
0,neuropathic pain,nonalcoholic steatohepatitis,4.36651292643666
0,neuropathic pain,non-small cell lung cancer,4.026866519145288
0,neuropathic pain,oral squamous cell carcinoma,3.714597888848146
0,neuropathic pain,osteoarthritis,4.302180062949136
0,neuropathic pain,osteosarcoma,4.503437922888206
0,neuropathic pain,ovarian endometriosis,3.650357536568912
0,neuropathic pain,pancreatic cancer,4.455614588415879
0,neuropathic pain,pancreatic ductal adenocarcinoma,4.605392332162488
0,neuropathic pain,papillary thyroid carcinoma,4.464316146409194
0,neuropathic pain,pre-eclampsia,4.416184508005508
0,neuropathic pain,prostate adenocarcinoma,3.7030646824389217
0,neuropathic pain,prostate cancer,4.221449201346954
0,neuropathic pain,pulmonary tuberculosis,3.675295108869971
0,neuropathic pain,rheumatoid arthritis,4.36073020063324
0,neuropathic pain,silicosis,3.973291938058585
0,neuropathic pain,systemic lupus erythematosus,4.339436512836803
0,neuropathic pain,thoracic aortic dissection,3.6315190179373706
0,neuropathic pain,tuberculosis,4.28558425059718
0,neuropathic pain,type 2 diabetes mellitus,4.2501900195404465
0,nonalcoholic steatohepatitis,non-small cell lung cancer,3.774022266761943
0,nonalcoholic steatohepatitis,oral squamous cell carcinoma,3.446281835945962
0,nonalcoholic steatohepatitis,osteoarthritis,3.8644111421358813
0,nonalcoholic steatohepatitis,osteosarcoma,3.561756487808391
0,nonalcoholic steatohepatitis,ovarian endometriosis,3.426682733372258
0,nonalcoholic steatohepatitis,pancreatic cancer,4.1254976235241285
0,nonalcoholic steatohepatitis,pancreatic ductal adenocarcinoma,3.664397369029918
0,nonalcoholic steatohepatitis,papillary thyroid carcinoma,3.587172600138888
0,nonalcoholic steatohepatitis,pre-eclampsia,4.095646087142097
0,nonalcoholic steatohepatitis,prostate adenocarcinoma,3.484465499422345
0,nonalcoholic steatohepatitis,prostate cancer,3.7502007021323114
0,nonalcoholic steatohepatitis,pulmonary tuberculosis,3.466480746041352
0,nonalcoholic steatohepatitis,rheumatoid arthritis,3.7158464543862486
0,nonalcoholic steatohepatitis,silicosis,3.93791314149119
0,nonalcoholic steatohepatitis,systemic lupus erythematosus,4.055421375299444
0,nonalcoholic steatohepatitis,thoracic aortic dissection,3.3931825175701062
0,nonalcoholic steatohepatitis,tuberculosis,3.4519993353578853
0,nonalcoholic steatohepatitis,type 2 diabetes mellitus,4.090255929818135
0,non-small cell lung cancer,oral squamous cell carcinoma,3.0422672963027315
0,non-small cell lung cancer,osteoarthritis,3.6672058052466037
0,non-small cell lung cancer,osteosarcoma,3.344408061393902
0,non-small cell lung cancer,ovarian endometriosis,3.1644673680484163
0,non-small cell lung cancer,pancreatic cancer,3.805487055752205
0,non-small cell lung cancer,pancreatic ductal adenocarcinoma,3.4949751707235155
0,non-small cell lung cancer,papillary thyroid carcinoma,3.389032434716618
0,non-small cell lung cancer,pre-eclampsia,3.857282358859847
0,non-small cell lung cancer,prostate adenocarcinoma,3.128547940020988
0,non-small cell lung cancer,prostate cancer,3.5510615277572324
0,non-small cell lung cancer,pulmonary tuberculosis,3.137713436844034
